Date,Day,Check-In,Check-Out,Total,Task,Task Extra 1,Task Extra 2,Task Extra 3,Task Extra 4,Client,Work unit notes
15.03.2024,금,00:00,04:54,04:54,잠,잠,잠,,,,
15.03.2024,금,04:54,04:56,00:02,화장실,생활,화장실,,,,
15.03.2024,금,04:56,04:58,00:02,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
15.03.2024,금,04:58,04:59,00:01,"요구르트 준비, 먹기, 처리 등",,,,,,
15.03.2024,금,04:59,05:12,00:13,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
15.03.2024,금,05:12,05:17,00:05,"과일 준비, 먹기, 뒤처리",식사,과일,,,,
15.03.2024,금,05:17,05:38,00:21,"샤워 준비, 실행, 뒤처리 등",생활,씻기,,,,
15.03.2024,금,05:38,05:41,00:03,"이동 준비, 이동 등",생활,이동,,,,
15.03.2024,금,05:41,05:55,00:14,"이동 준비, 이동 등",생활,이동,,,,
15.03.2024,금,05:55,06:12,00:17,"BrainHQ 뇌 기능 향상 프로그램 사용, 학습",,,,,,
15.03.2024,금,06:12,06:13,00:01,"이동 준비, 이동 등",생활,이동,,,,
15.03.2024,금,06:13,06:26,00:13,"BrainHQ 뇌 기능 향상 프로그램 사용, 학습",,,,,,
15.03.2024,금,06:26,06:27,00:01,"이동 준비, 이동 등",생활,이동,,,,
15.03.2024,금,06:27,06:38,00:11,책 박시백 조선왕조실록,,,,,,
15.03.2024,금,06:38,06:41,00:03,"이동 준비, 이동 등",생활,이동,,,,
15.03.2024,금,06:41,06:51,00:10,책 박시백 조선왕조실록,,,,,,
15.03.2024,금,06:51,06:52,00:01,"이동 준비, 이동 등",생활,이동,,,,
15.03.2024,금,06:52,07:03,00:11,책 박시백 조선왕조실록,,,,,,
15.03.2024,금,07:03,07:04,00:01,"이동 준비, 이동 등",생활,이동,,,,
15.03.2024,금,07:04,07:05,00:01,Duolingo 힌디어 (<-영어),,,,,,
15.03.2024,금,07:05,07:11,00:06,"이동 준비, 이동 등",생활,이동,,,,
15.03.2024,금,07:11,07:12,00:01,"일상품 구매, 탐색, 행정 처리",,,,,문기옥,
15.03.2024,금,07:12,07:13,00:01,"이동 준비, 이동 등",생활,이동,,,,
15.03.2024,금,07:13,07:14,00:01,"차 마시기, 준비",,,,,,
15.03.2024,금,07:14,07:16,00:02,"사물함 관련 행정, 정리 등",,,,,,
15.03.2024,금,07:16,07:18,00:02,"이동 준비, 이동 등",생활,이동,,,,
15.03.2024,금,07:18,07:35,00:17,"공부 자리 준비, 정리, 사용 앱 등 환경 설정, 다음 공부 강의 재생 등 준비",행정,자리 정리,,,,
15.03.2024,금,07:35,08:30,00:55,LEET 추리논증 인터넷 강의 김재형 수강 등,,,,,,
15.03.2024,금,08:30,08:54,00:24,잠,잠,잠,,,,
15.03.2024,금,08:54,09:01,00:07,LEET 추리논증 인터넷 강의 김재형 수강 등,,,,,,
15.03.2024,금,09:01,09:14,00:13,LEET 추리논증 인터넷 강의 천기섭 수강 등,,,,,,
15.03.2024,금,09:14,09:16,00:02,화장실,생활,화장실,,,,
15.03.2024,금,09:16,09:45,00:29,"법학전문대학원 로스쿨 입시, 변호사 시험, 채용 시장 등 정보 획득 등",,,,,문기옥,
15.03.2024,금,09:45,10:27,00:42,LEET 추리논증 인터넷 강의 천기섭 수강 등,,,,,,
15.03.2024,금,10:27,10:36,00:09,학습 목표/계획 수립/수정,행정,학습 계획,,,,
15.03.2024,금,10:36,10:38,00:02,화장실,생활,화장실,,,,
15.03.2024,금,10:38,11:27,00:49,학습 목표/계획 수립/수정,행정,학습 계획,,,,
15.03.2024,금,11:27,11:29,00:02,화장실,생활,화장실,,,,
15.03.2024,금,11:29,11:30,00:01,"이동 준비, 이동 등",생활,이동,,,,
15.03.2024,금,11:30,11:33,00:03,"사물함 관련 행정, 정리 등",,,,,,
15.03.2024,금,11:33,11:36,00:03,"이동 준비, 이동 등",생활,이동,,,,
15.03.2024,금,11:36,11:41,00:05,학습 목표/계획 수립/수정,행정,학습 계획,,,,
15.03.2024,금,11:41,12:03,00:22,책 I shot the 추리논증 (김재형),,,,,,
15.03.2024,금,12:03,12:06,00:03,학습 목표/계획 수립/수정,행정,학습 계획,,,,
15.03.2024,금,12:06,12:31,00:25,책 I shot the 추리논증 (김재형),,,,,,
15.03.2024,금,12:31,12:40,00:09,학습 목표/계획 수립/수정,행정,학습 계획,,,,
15.03.2024,금,12:40,12:52,00:12,학습 목표/계획 수립/수정,행정,학습 계획,,,,
15.03.2024,금,12:52,12:54,00:02,"이동 준비, 이동 등",생활,이동,,,,
15.03.2024,금,12:54,13:07,00:13,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
15.03.2024,금,13:07,13:09,00:02,"이동 준비, 이동 등",생활,이동,,,,
15.03.2024,금,13:09,13:11,00:02,도서 책 정보 수집 및 구입 대출 등,정보,"책 정보 수집, 구입, 대출 등",,,,
15.03.2024,금,13:11,13:12,00:01,"이동 준비, 이동 등",생활,이동,,,,
15.03.2024,금,13:12,13:17,00:05,양치질,생활,양치질,,,,
15.03.2024,금,13:17,13:18,00:01,"이동 준비, 이동 등",생활,이동,,,,
15.03.2024,금,13:18,13:19,00:01,가글 등,,,,,,
15.03.2024,금,13:19,13:20,00:01,"이동 준비, 이동 등",생활,이동,,,,
15.03.2024,금,13:20,13:23,00:03,도서 책 정보 수집 및 구입 대출 등,정보,"책 정보 수집, 구입, 대출 등",,,,
15.03.2024,금,13:23,13:26,00:03,"이동 준비, 이동 등",생활,이동,,,,
15.03.2024,금,13:26,14:15,00:49,LEET 추리논증 인터넷 강의 김재형 수강 등,,,,,,
15.03.2024,금,14:15,14:31,00:16,PSAT_입법 상황판단 공부,,,,,,
15.03.2024,금,14:31,15:12,00:41,LEET 추리논증 인터넷 강의 김재형 수강 등,,,,,,
15.03.2024,금,15:12,15:33,00:21,잠,잠,잠,,,,
15.03.2024,금,15:33,16:47,01:14,책 박시백 조선왕조실록,,,,,,
15.03.2024,금,16:47,17:22,00:35,"책 만화로 배우는 형사소송법 판례 120 (손은환, 강지운. 박지은)",,,,,,
15.03.2024,금,17:22,17:24,00:02,화장실,생활,화장실,,,,
15.03.2024,금,17:24,17:42,00:18,LEET 추리논증 인터넷 강의 김재형 수강 등,,,,,,
15.03.2024,금,17:42,17:56,00:14,도서 책 정보 수집 및 구입 대출 등,정보,"책 정보 수집, 구입, 대출 등",,,,
15.03.2024,금,17:56,17:58,00:02,"이동 준비, 이동 등",생활,이동,,,,
15.03.2024,금,17:58,18:02,00:04,"사물함 관련 행정, 정리 등",,,,,,
15.03.2024,금,18:02,18:03,00:01,도서 책 정보 수집 및 구입 대출 등,정보,"책 정보 수집, 구입, 대출 등",,,,
