Date,Day,Check-In,Check-Out,Total,Task,Task Extra 1,Task Extra 2,Task Extra 3,Task Extra 4,Client,Work unit notes
05.03.2024,화,00:00,04:43,04:43,잠,잠,잠,,,,
05.03.2024,화,04:43,04:45,00:02,"공기 청정기 관련 행정, 관리 등",,,,,,
05.03.2024,화,04:45,04:47,00:02,화장실,생활,화장실,,,,
05.03.2024,화,04:47,04:50,00:03,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
05.03.2024,화,04:50,04:53,00:03,"요구르트 준비, 먹기, 처리 등",,,,,,
05.03.2024,화,04:53,05:06,00:13,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
05.03.2024,화,05:06,05:10,00:04,"과일 준비, 먹기, 뒤처리",식사,과일,,,,
05.03.2024,화,05:10,05:34,00:24,"샤워 준비, 실행, 뒤처리 등",생활,씻기,,,,
05.03.2024,화,05:34,05:38,00:04,"로션, 바셀린, 연고 등 바르기",,,,,문기옥,
05.03.2024,화,05:38,05:40,00:02,"이동 준비, 이동 등",생활,이동,,,,
05.03.2024,화,05:40,05:56,00:16,"이동 준비, 이동 등",생활,이동,,,,
05.03.2024,화,05:56,05:59,00:03,"스마트폰, 태블릿 관리, 앱 설치, 설정 등",행정,스마트폰 관리,,,,
05.03.2024,화,05:59,06:07,00:08,"BrainHQ 뇌 기능 향상 프로그램 사용, 학습",,,,,,
05.03.2024,화,06:07,06:08,00:01,"이동 준비, 이동 등",생활,이동,,,,
05.03.2024,화,06:08,06:30,00:22,"BrainHQ 뇌 기능 향상 프로그램 사용, 학습",,,,,,
05.03.2024,화,06:30,06:31,00:01,"이동 준비, 이동 등",생활,이동,,,,
05.03.2024,화,06:31,06:37,00:06,책 한국법제사고 (박병호),,,,,,
05.03.2024,화,06:37,06:41,00:04,"이동 준비, 이동 등",생활,이동,,,,
05.03.2024,화,06:41,06:49,00:08,책 한국법제사고 (박병호),,,,,,
05.03.2024,화,06:49,06:52,00:03,"이동 준비, 이동 등",생활,이동,,,,
05.03.2024,화,06:52,07:01,00:09,책 한국법제사고 (박병호),,,,,,
05.03.2024,화,07:01,07:03,00:02,"이동 준비, 이동 등",생활,이동,,,,
05.03.2024,화,07:03,07:07,00:04,Duolingo 스페인어 (<-영어),공부,스페인어,,,,
05.03.2024,화,07:07,07:10,00:03,"이동 준비, 이동 등",생활,이동,,,,
05.03.2024,화,07:10,07:12,00:02,"일상품 구매, 탐색, 행정 처리",,,,,문기옥,
05.03.2024,화,07:12,07:13,00:01,"이동 준비, 이동 등",생활,이동,,,,
05.03.2024,화,07:13,07:15,00:02,"차 마시기, 준비",,,,,,
05.03.2024,화,07:15,07:18,00:03,"사물함 관련 행정, 정리 등",,,,,,
05.03.2024,화,07:18,07:20,00:02,"이동 준비, 이동 등",생활,이동,,,,
05.03.2024,화,07:20,07:21,00:01,화장실,생활,화장실,,,,
05.03.2024,화,07:21,07:29,00:08,"공부 자리 준비, 정리, 사용 앱 등 환경 설정, 다음 공부 강의 재생 등 준비",행정,자리 정리,,,,
05.03.2024,화,07:29,08:16,00:47,책 너를 국어1등급으로 만들어주마 독서편 (김범준),,,,,,
05.03.2024,화,08:16,08:21,00:05,학습 목표/계획 수립/수정,행정,학습 계획,,,,
05.03.2024,화,08:21,08:55,00:34,책 너를 국어1등급으로 만들어주마 독서편 (김범준),,,,,,
05.03.2024,화,08:55,09:20,00:25,졸음,,,,,,
05.03.2024,화,09:20,09:26,00:06,졸음,,,,,,
05.03.2024,화,09:26,10:11,00:45,책 너를 국어1등급으로 만들어주마 독서편 (김범준),,,,,,
05.03.2024,화,10:11,10:13,00:02,화장실,생활,화장실,,,,
05.03.2024,화,10:13,10:14,00:01,"이동 준비, 이동 등",생활,이동,,,,
