Date,Day,Check-In,Check-Out,Total,Task,Task Extra 1,Task Extra 2,Task Extra 3,Task Extra 4,Client,Work unit notes
23.03.2024,토,00:00,05:07,05:07,잠,잠,잠,,,,
23.03.2024,토,05:07,05:11,00:04,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
23.03.2024,토,05:11,05:14,00:03,"요구르트 준비, 먹기, 처리 등",,,,,,
23.03.2024,토,05:14,05:25,00:11,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
23.03.2024,토,05:25,05:47,00:22,"샤워 준비, 실행, 뒤처리 등",생활,씻기,,,,
23.03.2024,토,05:47,05:52,00:05,"이동 준비, 이동 등",생활,이동,,,,
23.03.2024,토,05:52,06:10,00:18,"이동 준비, 이동 등",생활,이동,,,,
23.03.2024,토,06:10,06:40,00:30,"BrainHQ 뇌 기능 향상 프로그램 사용, 학습",,,,,,
23.03.2024,토,06:40,06:41,00:01,"이동 준비, 이동 등",생활,이동,,,,
23.03.2024,토,06:41,06:48,00:07,"책 만화로 배우는 민법 판례 120 (손은환, 강지운. 정초희)",,,,,,
23.03.2024,토,06:48,06:49,00:01,"이동 준비, 이동 등",생활,이동,,,,
23.03.2024,토,06:49,07:03,00:14,"책 만화로 배우는 민법 판례 120 (손은환, 강지운. 정초희)",,,,,,
23.03.2024,토,07:03,07:14,00:11,책 만화로 배우는 형법 판례 150 (pmg 법률연구소. 김영란),,,,,,
23.03.2024,토,07:14,07:17,00:03,"이동 준비, 이동 등",생활,이동,,,,
23.03.2024,토,07:17,07:27,00:10,책 만화로 배우는 형법 판례 150 (pmg 법률연구소. 김영란),,,,,,
23.03.2024,토,07:27,07:30,00:03,"이동 준비, 이동 등",생활,이동,,,,
23.03.2024,토,07:30,07:40,00:10,책 만화로 배우는 형법 판례 150 (pmg 법률연구소. 김영란),,,,,,
23.03.2024,토,07:40,07:42,00:02,"이동 준비, 이동 등",생활,이동,,,,
23.03.2024,토,07:42,07:43,00:01,Duolingo 힌디어 (<-영어),,,,,,
23.03.2024,토,07:43,07:47,00:04,"이동 준비, 이동 등",생활,이동,,,,
23.03.2024,토,07:47,07:48,00:01,"일상품 구매, 탐색, 행정 처리",,,,,문기옥,
23.03.2024,토,07:48,07:49,00:01,"이동 준비, 이동 등",생활,이동,,,,
23.03.2024,토,07:49,07:51,00:02,"차 마시기, 준비",,,,,,
23.03.2024,토,07:51,07:52,00:01,간식,식사,간식,,,,
23.03.2024,토,07:52,07:56,00:04,"사물함 관련 행정, 정리 등",,,,,,
23.03.2024,토,07:56,07:58,00:02,"이동 준비, 이동 등",생활,이동,,,,
23.03.2024,토,07:58,08:09,00:11,"공부 자리 준비, 정리, 사용 앱 등 환경 설정, 다음 공부 강의 재생 등 준비",행정,자리 정리,,,,
