Date,Day,Check-In,Check-Out,Total,Task,Task Extra 1,Task Extra 2,Task Extra 3,Task Extra 4,Client,Work unit notes
26.03.2024,화,00:00,05:02,05:02,잠,잠,잠,,,,
26.03.2024,화,05:02,05:06,00:04,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
26.03.2024,화,05:06,05:08,00:02,"요구르트 준비, 먹기, 처리 등",,,,,,
26.03.2024,화,05:08,05:23,00:15,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
26.03.2024,화,05:23,05:26,00:03,"과일 준비, 먹기, 뒤처리",식사,과일,,,,
26.03.2024,화,05:26,05:49,00:23,"샤워 준비, 실행, 뒤처리 등",생활,씻기,,,,
26.03.2024,화,05:49,05:54,00:05,"이동 준비, 이동 등",생활,이동,,,,
26.03.2024,화,05:54,06:10,00:16,"이동 준비, 이동 등",생활,이동,,,,
26.03.2024,화,06:10,06:24,00:14,"BrainHQ 뇌 기능 향상 프로그램 사용, 학습",,,,,,
26.03.2024,화,06:24,06:25,00:01,"이동 준비, 이동 등",생활,이동,,,,
26.03.2024,화,06:25,06:42,00:17,"BrainHQ 뇌 기능 향상 프로그램 사용, 학습",,,,,,
26.03.2024,화,06:42,06:43,00:01,"이동 준비, 이동 등",생활,이동,,,,
26.03.2024,화,06:43,06:49,00:06,책 만화로 배우는 형법 판례 150 (pmg 법률연구소. 김영란),,,,,,
26.03.2024,화,06:49,06:53,00:04,"이동 준비, 이동 등",생활,이동,,,,
26.03.2024,화,06:53,07:04,00:11,책 만화로 배우는 형법 판례 150 (pmg 법률연구소. 김영란),,,,,,
26.03.2024,화,07:04,07:07,00:03,"이동 준비, 이동 등",생활,이동,,,,
26.03.2024,화,07:07,07:16,00:09,책 만화로 배우는 형법 판례 150 (pmg 법률연구소. 김영란),,,,,,
26.03.2024,화,07:16,07:17,00:01,"이동 준비, 이동 등",생활,이동,,,,
26.03.2024,화,07:17,07:19,00:02,Duolingo 힌디어 (<-영어),,,,,,
26.03.2024,화,07:19,07:23,00:04,"이동 준비, 이동 등",생활,이동,,,,
26.03.2024,화,07:23,07:27,00:04,"일상품 구매, 탐색, 행정 처리",,,,,문기옥,
26.03.2024,화,07:27,07:29,00:02,"이동 준비, 이동 등",생활,이동,,,,
26.03.2024,화,07:29,07:32,00:03,"차 마시기, 준비",,,,,,
26.03.2024,화,07:32,07:33,00:01,간식,식사,간식,,,,
