Date,Day,Check-In,Check-Out,Total,Task,Task Extra 1,Task Extra 2,Task Extra 3,Task Extra 4,Client,Work unit notes
07.03.2024,목,00:00,04:31,04:31,잠,잠,잠,,,,
07.03.2024,목,04:31,04:33,00:02,"이불 깔기, 이불 커버 베갯닛 씌우기, 잘 준비, 알람 설정",수면,수면 준비,,,,
07.03.2024,목,04:33,04:37,00:04,학습 관련 질문 등,,,,,,
07.03.2024,목,04:37,04:43,00:06,"국내 언론 기사, 지면 인터뷰, 연재물 등 확인",정보,언론,,,,
07.03.2024,목,04:43,04:49,00:06,인터넷 커뮤니티 리그 오브 레전드 갤러리 서핑,,,,,,
07.03.2024,목,04:49,04:52,00:03,"비일상품 구매, 탐색, 행정 처리",,,,,,
07.03.2024,목,04:52,04:56,00:04,화장실,생활,화장실,,,,
07.03.2024,목,04:56,04:58,00:02,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
07.03.2024,목,04:58,04:59,00:01,"요구르트 준비, 먹기, 처리 등",,,,,,
07.03.2024,목,04:59,05:12,00:13,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
07.03.2024,목,05:12,05:15,00:03,"과일 준비, 먹기, 뒤처리",식사,과일,,,,
07.03.2024,목,05:15,05:36,00:21,"샤워 준비, 실행, 뒤처리 등",생활,씻기,,,,
07.03.2024,목,05:36,05:40,00:04,"이동 준비, 이동 등",생활,이동,,,,
07.03.2024,목,05:40,05:53,00:13,"이동 준비, 이동 등",생활,이동,,,,
07.03.2024,목,05:53,06:08,00:15,"BrainHQ 뇌 기능 향상 프로그램 사용, 학습",,,,,,
07.03.2024,목,06:08,06:10,00:02,"이동 준비, 이동 등",생활,이동,,,,
07.03.2024,목,06:10,06:29,00:19,"BrainHQ 뇌 기능 향상 프로그램 사용, 학습",,,,,,
07.03.2024,목,06:29,06:30,00:01,"이동 준비, 이동 등",생활,이동,,,,
07.03.2024,목,06:30,06:38,00:08,책 박시백 조선왕조실록,,,,,,
07.03.2024,목,06:38,06:41,00:03,"이동 준비, 이동 등",생활,이동,,,,
07.03.2024,목,06:41,06:54,00:13,책 박시백 조선왕조실록,,,,,,
07.03.2024,목,06:54,06:57,00:03,"이동 준비, 이동 등",생활,이동,,,,
07.03.2024,목,06:57,07:08,00:11,책 박시백 조선왕조실록,,,,,,
07.03.2024,목,07:08,07:09,00:01,"이동 준비, 이동 등",생활,이동,,,,
07.03.2024,목,07:09,07:14,00:05,Duolingo 스페인어 (<-영어),공부,스페인어,,,,
07.03.2024,목,07:14,07:16,00:02,"이동 준비, 이동 등",생활,이동,,,,
07.03.2024,목,07:16,07:18,00:02,"일상품 구매, 탐색, 행정 처리",,,,,문기옥,
07.03.2024,목,07:18,07:19,00:01,"이동 준비, 이동 등",생활,이동,,,,
07.03.2024,목,07:19,07:20,00:01,"차 마시기, 준비",,,,,,
07.03.2024,목,07:20,07:22,00:02,"사물함 관련 행정, 정리 등",,,,,,
07.03.2024,목,07:22,07:24,00:02,"이동 준비, 이동 등",생활,이동,,,,
07.03.2024,목,07:24,07:30,00:06,"공부 자리 준비, 정리, 사용 앱 등 환경 설정, 다음 공부 강의 재생 등 준비",행정,자리 정리,,,,
07.03.2024,목,07:30,07:49,00:19,"일상 계획, 일정 조정, 기록, 수정, 조회, 일일 예결산 등",행정,"일상 계획, 조정, 결산",,,,
07.03.2024,목,07:49,07:53,00:04,도서 책 정보 수집 및 구입 대출 등,정보,"책 정보 수집, 구입, 대출 등",,,,
07.03.2024,목,07:53,08:17,00:24,"클루 강의평가 등 읽기, 쓰기 등",,,,,,
07.03.2024,목,08:17,08:24,00:07,도서 책 정보 수집 및 구입 대출 등,정보,"책 정보 수집, 구입, 대출 등",,,,
07.03.2024,목,08:24,08:26,00:02,도서 책 정보 수집 및 구입 대출 등,정보,"책 정보 수집, 구입, 대출 등",,,,
07.03.2024,목,08:26,08:49,00:23,"반도체공학I (김규태 교수님) 수강, 수험, 대기 등",,,,,,
07.03.2024,목,08:49,08:52,00:03,"전력전자공학 (영강) (이기복 교수님) 수강, 수험, 대기 등",,,,,,
07.03.2024,목,08:52,08:57,00:05,도서 책 정보 수집 및 구입 대출 등,정보,"책 정보 수집, 구입, 대출 등",,,,
07.03.2024,목,08:57,09:00,00:03,"메일 확인, 작성 등",,,,,문기옥,
07.03.2024,목,09:00,09:02,00:02,화장실,생활,화장실,,,,
07.03.2024,목,09:02,09:03,00:01,도서 책 정보 수집 및 구입 대출 등,정보,"책 정보 수집, 구입, 대출 등",,,,
07.03.2024,목,09:03,09:04,00:01,"이동 준비, 이동 등",생활,이동,,,,
07.03.2024,목,09:04,09:19,00:15,"일상 계획, 일정 조정, 기록, 수정, 조회, 일일 예결산 등",행정,"일상 계획, 조정, 결산",,,,
07.03.2024,목,09:19,09:23,00:04,도서 책 정보 수집 및 구입 대출 등,정보,"책 정보 수집, 구입, 대출 등",,,,
