Date,Day,Check-In,Check-Out,Total,Task,Task Extra 1,Task Extra 2,Task Extra 3,Task Extra 4,Client,Work unit notes
25.03.2024,월,00:00,05:01,05:01,잠,잠,잠,,,,
25.03.2024,월,05:01,05:05,00:04,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
25.03.2024,월,05:05,05:08,00:03,"요구르트 준비, 먹기, 처리 등",,,,,,
25.03.2024,월,05:08,05:21,00:13,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
25.03.2024,월,05:21,05:23,00:02,"과일 준비, 먹기, 뒤처리",식사,과일,,,,
25.03.2024,월,05:23,05:26,00:03,"샤워 준비, 실행, 뒤처리 등",생활,씻기,,,,
25.03.2024,월,05:26,05:34,00:08,화장실,생활,화장실,,,,
25.03.2024,월,05:34,05:53,00:19,"샤워 준비, 실행, 뒤처리 등",생활,씻기,,,,
25.03.2024,월,05:53,05:56,00:03,"이동 준비, 이동 등",생활,이동,,,,
25.03.2024,월,05:56,06:11,00:15,"이동 준비, 이동 등",생활,이동,,,,
25.03.2024,월,06:11,06:23,00:12,"BrainHQ 뇌 기능 향상 프로그램 사용, 학습",,,,,,
25.03.2024,월,06:23,06:25,00:02,"이동 준비, 이동 등",생활,이동,,,,
25.03.2024,월,06:25,06:43,00:18,"BrainHQ 뇌 기능 향상 프로그램 사용, 학습",,,,,,
25.03.2024,월,06:43,06:44,00:01,"이동 준비, 이동 등",생활,이동,,,,
25.03.2024,월,06:44,06:49,00:05,책 만화로 배우는 형법 판례 150 (pmg 법률연구소. 김영란),,,,,,
25.03.2024,월,06:49,06:53,00:04,"이동 준비, 이동 등",생활,이동,,,,
25.03.2024,월,06:53,07:04,00:11,책 만화로 배우는 형법 판례 150 (pmg 법률연구소. 김영란),,,,,,
25.03.2024,월,07:04,07:06,00:02,"이동 준비, 이동 등",생활,이동,,,,
25.03.2024,월,07:06,07:16,00:10,책 만화로 배우는 형법 판례 150 (pmg 법률연구소. 김영란),,,,,,
25.03.2024,월,07:16,07:22,00:06,"이동 준비, 이동 등",생활,이동,,,,
25.03.2024,월,07:22,07:23,00:01,"일상품 구매, 탐색, 행정 처리",,,,,문기옥,
25.03.2024,월,07:23,07:24,00:01,"이동 준비, 이동 등",생활,이동,,,,
25.03.2024,월,07:24,07:26,00:02,"차 마시기, 준비",,,,,,
25.03.2024,월,07:26,07:29,00:03,"사물함 관련 행정, 정리 등",,,,,,
25.03.2024,월,07:29,07:31,00:02,"이동 준비, 이동 등",생활,이동,,,,
25.03.2024,월,07:31,07:43,00:12,"공부 자리 준비, 정리, 사용 앱 등 환경 설정, 다음 공부 강의 재생 등 준비",행정,자리 정리,,,,
25.03.2024,월,07:43,08:31,00:48,"전력전자공학 (영강) (이기복 교수님) 예습, 복습, 과제, 시험 공부 등",,,,,,
